FID	IID	SampleType	Assigned_Merged_Cluster	Assignment_Confidence	PC1	PC2	Prob_Merge_Cluster_0	Prob_Merge_Cluster_1	Prob_Merge_Cluster_2	Prob_Merge_Cluster_3	Prob_Merge_Cluster_4
NAG11579	NAG11579	Control	0	0.99998977675247	0.000975144	-0.00220253	0.99998977675247	3.0970641712502915e-21	1.9054654390468577e-25	3.635469400513048e-06	6.587778129375151e-06
NAG11582	NAG11582	Control	0	0.9999977713007915	-0.00456556	-0.00789307	0.9999977713007915	2.7489486821683424e-25	1.8848909376883095e-19	1.0376031913546563e-07	2.1249388871623084e-06
NAG11589	NAG11589	Control	0	0.9999961299912493	-0.0159176	-0.0126957	0.9999961299912493	7.046943960161242e-34	3.1039564612702054e-09	1.3639137444184076e-10	3.866768400410377e-06
NAG11603	NAG11603	Control	0	0.9999976710138189	-0.0111943	-0.0109645	0.9999976710138189	3.250402017763806e-30	4.1878030769611395e-13	2.0693370168620264e-09	2.3269164264459203e-06
NAG11605	NAG11605	Control	0	0.9999980282420223	-0.0106444	-0.0127704	0.9999980282420223	7.864748456264793e-30	1.6083385810561361e-13	2.8535948447609426e-09	1.968904218787275e-06
NAG11615	NAG11615	Control	0	0.99999802173541	-0.00563586	-0.0103834	0.99999802173541	5.518825331972219e-26	3.0409573142486327e-18	5.7054046532073835e-08	1.921210545330635e-06
NAG11623	NAG11623	Control	0	0.9999638690085904	0.00319705	-0.00367855	0.9999638690085904	2.5674494691172884e-19	8.785421654037309e-28	2.264735602368673e-05	1.3483635388669831e-05
NAG11632	NAG11632	Control	0	0.9994339740717958	0.00676486	-0.00712392	0.9994339740717958	2.67649388170828e-16	1.2015102368293365e-31	0.0005190503357188859	4.6975592485883865e-05
NAG11576	NAG11576	Control	0	0.9999966683073304	-0.0135194	-0.00903745	0.9999966683073304	4.0900261338104746e-32	3.0195685472427625e-11	5.642622446459002e-10	3.3310982109448257e-06
NAG11645	NAG11645	Control	0	0.9999956889941821	-0.0146193	-0.00907186	0.9999956889941821	6.281330230319419e-33	2.4228253584584846e-10	3.0307276333222644e-10	4.310460460603522e-06
NAG11651	NAG11651	Control	0	0.9999975790702312	-0.00490993	-0.00211662	0.9999975790702312	8.937334500793034e-26	1.9246493988208326e-19	6.16792111314656e-08	2.3592505541259237e-06
NAG11652	NAG11652	Control	0	0.9999969539540761	-0.0116773	-0.00563045	0.9999969539540761	8.552975347672701e-31	5.689735101463576e-13	1.4835535610652908e-09	3.044561798255102e-06
NAG11657	NAG11657	Control	0	0.9999976065339882	-0.0130378	-0.0134569	0.9999976065339882	1.247894521751444e-31	2.034552512828918e-11	7.333422067376928e-10	2.3927123242596637e-06
NAG11661	NAG11661	Control	0	0.9999978295288086	-0.00786126	-0.00698569	0.9999978295288086	8.157872031619524e-28	2.507017092016014e-16	1.2762969032268233e-08	2.1577082212339515e-06
NAG11665	NAG11665	Control	0	0.9999943748104895	-0.0178451	-0.0128289	0.9999943748104895	2.4861108041518394e-35	8.719684163788686e-08	4.5043510673357005e-11	5.537947626072653e-06
NAG11669	NAG11669	Control	0	0.999997106932033	-0.0112976	-0.00651297	0.999997106932033	2.094271283656102e-30	3.044498548301485e-13	1.8763891085169726e-09	2.891191271896015e-06
NAG11671	NAG11671	Control	0	0.999996432158629	-0.00205751	-0.00592455	0.999996432158629	2.0103490232005306e-23	4.403864176565832e-22	4.8004161719716e-07	3.0877997545169176e-06
NAG11673	NAG11673	Control	0	0.9999900516785246	0.00095366	-0.00250958	0.9999900516785246	3.2034678036253625e-21	2.0257620991213095e-25	3.5199480448584994e-06	6.428373432571664e-06
NAG11674	NAG11674	Control	0	0.9999979588236535	-0.00941246	-0.0104451	0.9999979588236535	6.217371349218361e-29	9.87762857857484e-15	5.693146145129731e-09	2.035483187736392e-06
NAG11647	NAG11647	Control	0	0.9999968795416192	-0.0115657	-0.00399947	0.9999968795416192	8.866000501334543e-31	3.7560293593368516e-13	1.5135270462961407e-09	3.118944480579896e-06
NAG11569	NAG11569	Control	0	0.9999929933485574	-0.0174496	-0.0110407	0.9999929933485574	4.3636653043748206e-35	3.780827175905598e-08	5.93188429897696e-11	6.9687838504979645e-06
NAG11556	NAG11556	Control	0	0.9999976043502229	-0.0121924	-0.0129408	0.9999976043502229	5.8671430675889875e-31	3.85184105295478e-12	1.2233376645744266e-09	2.3944225903821003e-06
NAG11365	NAG11365	Control	0	0.9999933184061657	-0.0161626	-0.0062747	0.9999933184061657	3.661636516620378e-34	2.7079194097783453e-09	1.361684999425644e-10	6.678749749987397e-06
NAG11373	NAG11373	Control	0	0.9999976278738149	-0.0051293	-0.00372185	0.9999976278738149	6.808519045738132e-26	3.9446136192045193e-19	5.549646436024626e-08	2.3166297201419502e-06
NAG11377	NAG11377	Control	0	0.9999957095022066	-0.0142525	-0.00785026	0.9999957095022066	1.0985285699963677e-32	1.026862714151081e-10	3.5443427616703713e-10	4.2900406715462145e-06
NAG11392	NAG11392	Control	0	0.999994913323658	-0.0148712	-0.00717749	0.999994913323658	3.479266171591882e-33	2.939489899364718e-10	2.6185037783039554e-10	5.086120543691383e-06
NAG11415	NAG11415	Control	0	0.9999969251424985	-0.00952136	0.00145587	0.9999969251424985	2.284832046072118e-29	3.131304032532607e-15	4.038719670012036e-09	3.0708187794501946e-06
NAG11416	NAG11416	Control	0	0.9999962795417867	-0.0121111	-0.00512458	0.9999962795417867	4.90055702774509e-31	1.2953001728272585e-12	1.1378339689588159e-09	3.719319086625605e-06
NAG11443	NAG11443	Control	0	0.999997253184096	-0.00959825	-0.00343344	0.999997253184096	2.833076565650801e-29	6.2950081363023644e-15	4.492239419798371e-09	2.7423236591484467e-06
NAG11456	NAG11456	Control	0	0.9999968317652966	-0.0128236	-0.00918635	0.9999968317652966	1.8085759779072398e-31	7.613352869854978e-12	7.778779150628137e-10	3.1674492111443995e-06
NAG11458	NAG11458	Control	0	0.9999518820083044	0.0044231	0.016581	0.9999518820083044	1.8178336813569977e-19	4.802043720547504e-30	1.9045282339191904e-05	2.9072709354961274e-05
NAG11475	NAG11475	Control	0	0.9999974887193283	-0.0102404	-0.00660009	0.9999974887193283	1.1518608493200944e-29	3.456420823357433e-14	3.3253097410872214e-09	2.5079553303760885e-06
NAG11476	NAG11476	Control	0	0.9999938620535399	-0.0164234	-0.00814915	0.9999938620535399	2.8524474206695675e-34	5.2000185075880036e-09	1.1354183599368715e-10	6.132632899820881e-06
NAG11483	NAG11483	Control	0	0.9999979458278904	-0.00800396	-0.00837157	0.9999979458278904	5.869768419278009e-28	4.175400240937573e-16	1.2228534685218124e-08	2.0419435772547933e-06
NAG11493	NAG11493	Control	0	0.9999963353848629	-0.0147774	-0.0116613	0.9999963353848629	7.729213137849081e-33	4.0213377188672017e-10	2.603854016659858e-10	3.6639526161189095e-06
NAG11505	NAG11505	Control	0	0.9999953661445983	-0.0155942	-0.0114327	0.9999953661445983	1.1300757466747361e-33	1.6116638396720603e-09	1.7103593914896375e-10	4.632072700804202e-06
NAG11524	NAG11524	Control	0	0.9999973802540485	-0.00765199	0.00117644	0.9999973802540485	6.4074385893647035e-28	6.044631522788078e-17	1.0810595367560302e-08	2.6089353543272167e-06
NAG11528	NAG11528	Control	0	0.9999980330051076	-0.00704191	-0.008161	0.9999980330051076	3.411152702978114e-27	4.7947585313833e-17	2.1599693655729057e-08	1.9453951989590765e-06
NAG11534	NAG11534	Control	0	0.9999974975874203	-0.0058737	0.00221724	0.9999974975874203	1.0643439918475505e-26	1.0170007188200839e-18	2.854267275359835e-08	2.4738699101215717e-06
NAG11537	NAG11537	Control	0	0.9999616378759624	0.00382636	0.0116793	0.9999616378759624	1.2339957280602724e-19	3.498416961146652e-29	1.4753754434284192e-05	2.360836960557626e-05
NAG11538	NAG11538	Control	0	0.9999975244943937	-0.00982062	-0.00440957	0.9999975244943937	1.986801720682562e-29	1.1073271560705014e-14	3.841327956630027e-09	2.4716642679108214e-06
NAG11544	NAG11544	Control	0	0.9999975876689373	-0.00943012	-0.00409113	0.9999975876689373	3.903580975127686e-29	4.673368165495047e-15	4.777393082792824e-09	2.4075536669030365e-06
NAG11551	NAG11551	Control	0	0.9999973754720556	-0.010857	-0.00782358	0.9999973754720556	4.401283253707072e-30	1.4581229751434145e-13	2.373202763419091e-09	2.622154596335537e-06
NAG12337	NAG12337	Control	0	0.9999971384688537	-0.0129581	-0.0115457	0.9999971384688537	1.392956566365544e-31	1.3298030982546726e-11	7.357914316630343e-10	2.860782053791513e-06
NAG11015	NAG11015	Control	0	0.9999951821423771	-0.0143432	-0.00640185	0.9999951821423771	1.071341526112565e-32	1.0830347059632828e-10	3.4365748239834223e-10	4.8174056612178915e-06
NAG12338	NAG12338	Control	0	0.9999936221799761	-0.0157062	-0.00621848	0.9999936221799761	8.704288773946122e-34	1.2632733233780832e-09	1.76615363629165e-10	6.376380137660083e-06
NAG12340	NAG12340	Control	0	0.9999974480494892	-0.00694478	0.00434385	0.9999974480494892	1.2859597439092641e-27	8.267066390855749e-18	1.444946450500367e-08	2.537501048693525e-06
NAG13410	NAG13410	Control	0	0.9999959898509779	-0.0163169	-0.0134482	0.9999959898509779	3.874636273645142e-34	6.9678991832984865e-09	1.0429860241323224e-10	4.003076822894365e-06
NAG13426	NAG13426	Control	0	0.9999976627462791	-0.0106573	-0.0108668	0.9999976627462791	7.490825825436049e-30	1.3939300491647395e-13	2.7867834514741223e-09	2.334466798397158e-06
NAG13430	NAG13430	Control	0	0.9999980387351268	-0.010379	-0.0124169	0.9999980387351268	1.3389650510111477e-29	9.758915715702218e-14	3.528471113707951e-09	1.957736306115018e-06
NAG13433	NAG13433	Control	0	0.9999968982932814	-0.00255614	-0.00816596	0.9999968982932814	9.918178802374833e-24	1.9222082966124884e-21	3.748394415881104e-07	2.7268672746475543e-06
NAG13434	NAG13434	Control	0	0.9999969406379413	-0.0126878	-0.00899832	0.9999969406379413	1.8861530068423666e-31	6.078356810122576e-12	8.748153951758143e-10	3.0584811657946492e-06
NAG13440	NAG13440	Control	0	0.9999940720156962	-0.0158826	-0.00796352	0.9999940720156962	6.938573484784923e-34	2.0056064292554883e-09	1.585412527559567e-10	5.925820156425549e-06
NAG13447	NAG13447	Control	0	0.999997763803498	-0.0116438	-0.0118818	0.999997763803498	1.3110580940879292e-30	1.118131483743894e-12	1.634242285016533e-09	2.2345611422951025e-06
NAG13453	NAG13453	Control	0	0.9999917580101739	-0.0170791	-0.00624249	0.9999917580101739	8.741986085453266e-35	1.3676327672310243e-08	8.267160471680277e-11	8.228230829067503e-06
NAG13456	NAG13456	Control	0	0.9999960649216622	-0.0134155	-0.0060973	0.9999960649216622	4.376394333060319e-32	1.7332528617772563e-11	5.934737599805827e-10	3.934467534131717e-06
NAG13405	NAG13405	Control	0	0.9999964768808988	-0.0139836	-0.00971516	0.9999964768808988	2.269626023593949e-32	7.649871220806877e-11	4.1221350524988135e-10	3.5226303898361333e-06
NAG13458	NAG13458	Control	0	0.9999971780887633	-0.0100263	-0.00363218	0.9999971780887633	1.522824116490905e-29	1.638410218342196e-14	3.4484397979424222e-09	2.8184627822742816e-06
NAG13460	NAG13460	Control	0	0.9999973149943074	-0.0125302	-0.00984252	0.9999973149943074	2.5419165620624963e-31	4.856928194796426e-12	9.437862014700442e-10	2.6840570495695973e-06
NAG13500	NAG13500	Control	0	0.9999983982914469	-0.00912827	-0.0150768	0.9999983982914469	1.413578006254128e-28	1.0424407511999005e-14	7.836472332898672e-09	1.5938720737686285e-06
NAG13503	NAG13503	Control	0	0.9999974321340814	-0.0057029	4.01743e-05	0.9999974321340814	1.8061376285811927e-26	9.021375802193198e-19	3.484658129643411e-08	2.533019334395985e-06
NAG13528	NAG13528	Control	0	0.9999957670766686	-0.012939	-0.00288961	0.9999957670766686	9.548688330679503e-32	5.078224117564129e-12	7.361195819601772e-10	4.232182135019627e-06
NAG13540	NAG13540	Control	0	0.9999965846419295	-0.0129948	-0.00826782	0.9999965846419295	1.085988156204205e-31	9.989294675050631e-12	7.281279881414464e-10	3.4146199499726383e-06
NAG13544	NAG13544	Control	0	0.9999971141250706	-0.0119212	-0.00851108	0.9999971141250706	8.68552265022372e-31	1.3529263657672504e-12	1.3172383169655786e-09	2.8845563384124387e-06
NAG13549	NAG13549	Control	0	0.9999971681190036	-0.0119212	-0.00794247	0.9999971681190036	7.104299655363772e-31	1.2393887498418053e-12	1.3617458217678462e-09	2.830518008042939e-06
NAG13554	NAG13554	Control	0	0.9999935609833589	-0.0149917	-0.00336994	0.9999935609833589	2.8145683337914066e-33	2.5570788652273547e-10	2.6029043629645497e-10	6.43850064433676e-06
NAG13563	NAG13563	Control	0	0.9999976797402333	-0.00597218	-0.00291322	0.9999976797402333	1.7179376580470494e-26	2.3374657680500244e-18	3.304400776921762e-08	2.287215761331409e-06
NAG13459	NAG13459	Control	0	0.999996842223817	-0.0130468	-0.00981993	0.999996842223817	1.08838893872138e-31	1.3199956005985856e-11	7.044860562336606e-10	3.1570584985696744e-06
NAG13574	NAG13574	Control	0	0.9999931053149126	-0.0173291	-0.00836724	0.9999931053149126	5.230828234480347e-35	2.3723665740464404e-08	7.171531478179989e-11	6.870889705668378e-06
NAG13391	NAG13391	Control	0	0.9999977416467735	-0.00655182	-0.00359045	0.9999977416467735	6.622675143638573e-27	9.031231749751485e-18	2.314223825453348e-08	2.23521098750988e-06
NAG13380	NAG13380	Control	0	0.9999974601974857	-0.00434763	-0.00317025	0.9999974601974857	2.9388119693421904e-25	6.166392813885816e-20	8.919367489440993e-08	2.450608841804799e-06
NAG13245	NAG13245	Control	0	0.9999979183773091	-0.00815021	-0.00636977	0.9999979183773091	4.322652150804819e-28	3.992835295466526e-16	1.0162019675336258e-08	2.0714606695949144e-06
NAG13253	NAG13253	Control	0	0.9999980723231359	-0.00994364	-0.0136176	0.9999980723231359	3.331574136883181e-29	4.878512357951814e-14	4.638009279210076e-09	1.9230388023665895e-06
NAG13260	NAG13260	Control	0	0.9999971398898673	-0.010951	-0.00721249	0.9999971398898673	3.038095190159688e-30	1.6462231767244585e-13	2.274498256057146e-09	2.857835467942482e-06
NAG13261	NAG13261	Control	0	0.9999974160143277	-0.011546	-0.009005	0.9999974160143277	1.6414631492614443e-30	6.557629607615805e-13	1.6184594051628675e-09	2.582366554027369e-06
NAG13271	NAG13271	Control	0	0.9999974784220266	-0.0127217	-0.0125624	0.9999974784220266	1.9602807129339116e-31	9.76816234736174e-12	8.820120498375396e-10	2.5206861899485334e-06
NAG13275	NAG13275	Control	0	0.9999978527342746	-0.00754635	-0.00719662	0.9999978527342746	1.2022161558365227e-27	1.3443887368679326e-16	1.5260656601992582e-08	2.1320050690673956e-06
NAG13279	NAG13279	Control	0	0.9999973902982756	-0.0138211	-0.0154825	0.9999973902982756	3.6675849166643296e-32	1.1783824768538858e-10	4.674862897272249e-10	2.609116396771666e-06
NAG13292	NAG13292	Control	0	0.9999981682245579	-0.00644934	-0.0109308	0.9999981682245579	1.1388962048869369e-26	1.8756964374406715e-17	3.499258558112043e-08	1.7967828561120461e-06
NAG13303	NAG13303	Control	0	0.9999974108710649	-0.0112945	-0.00833642	0.9999974108710649	2.5133790872610994e-30	3.606530077398399e-13	1.826424658228936e-09	2.587302152301134e-06
NAG13390	NAG13390	Control	0	0.9999973546342408	-0.00449667	0.00149802	0.9999973546342408	1.23319494296305e-25	4.893354816883693e-20	6.544003890973673e-08	2.5799257173764613e-06
NAG13315	NAG13315	Control	0	0.9999973077382734	-0.0128154	-0.0125638	0.9999973077382734	2.083450088241034e-31	1.1887351167647283e-11	7.915116461277833e-10	2.6914583297725444e-06
NAG13333	NAG13333	Control	0	0.999997552563513	-0.00508397	-0.000677436	0.999997552563513	5.271299301566715e-26	2.321192207554416e-19	5.261375135241159e-08	2.394822732888629e-06
NAG13336	NAG13336	Control	0	0.999995784915159	-0.0129114	-0.0033364	0.999995784915159	1.0213152491231353e-31	5.051133345091449e-12	7.566843244174243e-10	4.214323105916864e-06
NAG13339	NAG13339	Control	0	0.9999964780739655	-0.0138886	-0.00910742	0.9999964780739655	2.5284273994010794e-32	5.938181490917049e-11	4.40150863460347e-10	3.52142650007798e-06
NAG13347	NAG13347	Control	0	0.9999884711650597	0.0012389	-0.00303774	0.9999884711650597	5.029082465153595e-21	1.0530366910004268e-25	4.483476835804049e-06	7.045358105038909e-06
NAG13350	NAG13350	Control	0	0.9999965238254173	-0.0136876	-0.00830288	0.9999965238254173	3.2394716716180996e-32	3.7341691186275843e-11	4.952879335396617e-10	3.475641953785829e-06
NAG13364	NAG13364	Control	0	0.9999972965602458	-0.0107295	-0.00755409	0.9999972965602458	5.547916928489546e-30	1.1229084378582643e-13	2.4642794119112403e-09	2.700975362470507e-06
NAG13365	NAG13365	Control	0	0.9999973877059809	-0.0122084	-0.0111193	0.9999973877059809	5.193803079931906e-31	3.1350923578686617e-12	1.1158085745865423e-09	2.6111750788155433e-06
NAG13373	NAG13373	Control	0	0.9999970017910285	-0.00911396	0.00290719	0.9999970017910285	4.253024718423595e-29	1.123521549295181e-15	4.868038141677279e-09	2.99334093125582e-06
NAG13379	NAG13379	Control	0	0.999997332113821	-0.0119977	-0.0104218	0.999997332113821	6.603039755416487e-31	1.8359652889621136e-12	1.2886061579594038e-09	2.666595736806647e-06
NAG13328	NAG13328	Control	0	0.9999905200859203	-0.0189924	-0.0104342	0.9999905200859203	3.067832607067949e-36	4.714283850001962e-07	2.7053884411098127e-11	9.008458638158275e-06
NAG13241	NAG13241	Control	0	0.9999968430527197	-0.01031	-0.000755831	0.9999968430527197	7.358660449679974e-30	2.084962536591738e-14	2.769918303424271e-09	3.1541773407787047e-06
NAG13576	NAG13576	Control	0	0.9999977878321311	-0.0109871	-0.0121595	0.9999977878321311	4.471794824676881e-30	3.204343130240391e-13	2.4353229018180904e-09	2.2097322247788356e-06
NAG13581	NAG13581	Control	0	0.9999969420095528	-0.010456	-0.00105516	0.9999969420095528	5.6333939133841625e-30	2.873682819657235e-14	2.6140512623170267e-09	3.055376370345122e-06
NAG13736	NAG13736	Control	0	0.9999976019029213	-0.00970672	-0.0072544	0.9999976019029213	3.583716279945177e-29	1.2837276005975082e-14	4.281641142780579e-09	2.3938154219200372e-06
NAG13737	NAG13737	Control	0	0.9999976914450578	-0.00486538	-0.00583705	0.9999976914450578	1.264641226389925e-25	2.738173858658689e-19	7.21232094203538e-08	2.236431730974949e-06
NAG13751	NAG13751	Control	0	0.9999934464156595	-0.0161406	-0.00726112	0.9999934464156595	3.9564920678031835e-34	2.9422218051745904e-09	1.3213801966574615e-10	6.550509981308972e-06
NAG13764	NAG13764	Control	0	0.9999964831318788	-0.0138007	-0.00993516	0.9999964831318788	3.0763816623784105e-32	5.208016747389516e-11	4.54326520639621e-10	3.5163617112544043e-06
NAG13767	NAG13767	Control	0	0.9999954358200255	-0.00122903	-0.00404284	0.9999954358200255	7.900120251120678e-23	4.7101062975934555e-23	7.683266089566028e-07	3.7958533644673726e-06
NAG13769	NAG13769	Control	0	0.9999973308771108	-0.0110176	-0.00710282	0.9999973308771108	3.742402686400712e-30	1.8617020521843257e-13	2.085202104381675e-09	2.6670374996520144e-06
NAG13785	NAG13785	Control	0	0.9999958035422597	-0.0160899	-0.0134917	0.9999958035422597	5.3453718099892e-34	5.003988860953261e-09	1.2379057488612452e-10	4.1913299592596435e-06
NAG13786	NAG13786	Control	0	0.9999968520882752	-0.0123808	-0.00889395	0.9999968520882752	3.077395939986914e-31	3.3826018292102193e-12	1.0542070688034284e-09	3.146854136268649e-06
NAG13791	NAG13791	Control	0	0.999995836429525	-0.0152417	-0.0103982	0.999995836429525	2.756538167628966e-33	7.873471386348243e-10	2.0345365570759796e-10	4.162579672637494e-06
NAG13727	NAG13727	Control	0	0.9999947350076952	-0.0166775	-0.0104846	0.9999947350076952	2.048168530851724e-34	9.817545216146358e-09	9.719967498792116e-11	5.2550775596890066e-06
NAG13803	NAG13803	Control	0	0.9999966224972304	-0.0129844	-0.0061943	0.9999966224972304	9.853238418715393e-32	7.56726112865638e-12	7.272643235764417e-10	3.376767938421484e-06
NAG13828	NAG13828	Control	0	0.9999971532501731	-0.0102699	-0.00447978	0.9999971532501731	1.1510950712262808e-29	3.0145455263242475e-14	3.1028058877040593e-09	2.8436469918890547e-06
NAG13829	NAG13829	Control	0	0.9999970511902659	-0.0120603	-0.00730758	0.9999970511902659	5.157776358950609e-31	1.4870569879089685e-12	1.2340027882061795e-09	2.9475742463284687e-06
